,Nome da Música,ID do Artista,Letra Tratada,Raiva,Medo,Alegria,Tristeza,Surpresa,Gênero,Valor
113850,Baiano da Cabeça Aos Pés,/samir-matos/,baianidade vir de o mar de o oceano de o colo iemanja baianidade vir de o ile de o olodum de o cortejo badaue baianidade vir de o axe vir de o terreiro batuque candomble baianidade vir de o chao de o trio eletrico arrastar multidao baiano de o cabeca a o pes neguinho sao salvador batuque forca amor sextafeira branco batucar canto danco sinto cheiro dende correr acaraje comer dia santo magia puro encanto so pisar em o terra pra sentir energia envolver,0.1764764523599294,0.1675728047615847,0.1432044195826161,0.169753801374463,0.011480766464956,sertanejo,1
113851,Borboleta Lacrativa,/samir-matos/,avisar voce mundo de o girao voce nao querer olhar evolucao chorar bebe voce vacilao preparar pra receber lacre refrao lagartinha virar borboleta lacrativo voce esnobar sonhar divo bis sambar em o cara pisar em o coracao ninguem maltratar tiro bomba canhao bis,0.2596642283722756,0.1764546824386342,0.0281031859049102,0.1823713834572115,0.0070175174623726,sertanejo,1
113852,Canção do Chicleteiro,/samir-matos/,chiclete passar arrastar massa poeira subir coracao esquentar paixao aumentar nao de o pra resistir trio balanca cair em o danca chao tremer mundo cantar alegria nao de o pra esconder em o avenida querer viver fevereiro em o de o multidao querer voce inteiro querer em o avenida querer viver fevereiro em o peito camaleao gritar chicleteiro,0.2052913338877258,0.1841089982073752,0.053649973822757,0.1867292534472651,0.0056259547127409,sertanejo,1
113853,"Chega de Ser Bela, Recatada e do Lar",/samir-matos/,certinha voce fiz pra agradar descobrir voce nao andar em o linha cachorro tremer galinha descobrir voce nao andar em o linha cachorro tremer galinha outro canto pilantra ciscar nao imaginar prova ja dossie completo pra incriminar choro livre va pro colo mainha pedir pra sair nao voltar pisar em o bola aprontar nao vir mi mi mi querer sacanear chegar belo recatar de o lar amiga tao chamar hoje noite de o solteira fila ta andar nao to brincadeira,0.3175113880075513,0.1571531013119964,0.0352637663017952,0.1737646532361391,0.0097778595518319,sertanejo,1
113854,Ela Deu Match,/samir-matos/,encontrar crush em o aplicativo fiquei tenso tar ansioso combinar dedo tremer tomeier coragem nao custar arrastar pra cruzei dedinho pra surpresa combinar certinho puxar papo emoji beijinho fiquei paralisar xonadinho ai ai ai coracao match match match match,0.0384210474323477,0.7093346610665321,0.1546183130703859,0.0420104826800521,0.0344200981780885,sertanejo,1
113855,Eu sou nagô,/samir-matos/,nago baiano nao nego cor de o peito bater tambor em o veia correr dende sorriso lir caymmi Cae nago neguinho gil amor olodum cortejo ile amar doxum oraieie em o privilegio baiano bethania voz gal margareth ivete brown ginga de o capoeira mestre bimba rasteira menininho de o Candomble danior o rainha de o axe bonfim em o feira puro alegrio derradeiro em o privilegio baiano em o em o privilegio baiano,0.1941922740079461,0.1802116815815679,0.0780214056139807,0.1827350744570137,0.006810709252022,sertanejo,1
113856,Eu Sou Safadão,/samir-matos/,safadao safadao safadao de o galera de o mocada de o povao safadao safadao safadao mina pir acelera coracao jeitinho cheguei pra mundo de o ceara forro tao chegar em o humildade em o palco trio ate pick up dj camarote pista nao importar gente cantar crer em o bloco pra galera de o pipoca safadao danar pra voce safadao safadao querer voce a o som de o paredao safadao safadao sacudir balancar multidao,0.3404654797166584,0.1375722150085493,0.094109771540388,0.1437179974862372,0.0156180178746579,sertanejo,1
113857,Faço Direitinho,/samir-matos/,faco direitinho cheirosinho gostosinho jeitosinho cara de o em o pista so agitar gatinha comandar em o swing balanco par querer agarrar to sentir ringue lutador mma nao brad pitt faco direitinho faco direitinho faco direitinho nao gianecchini faco direitinho faco direitinho faco direitinho vou jeito gamar ni,0.1734081705100832,0.1255952698295003,0.3067214332986616,0.1301430207560769,0.0175661924295126,sertanejo,1
113858,Garçonete,/samir-matos/,cheguei em o bar pra afogar magoa tar tao carente doiar em o alma tar apaixonar hoje to em o sofrencia culpa piriguete nao decencia trazer balde gelar pecar urgencia Menina avental lencinho em o cabeca to passar hoje nao to legal chamar samu parar em o emergencia garconete voce em o pecar nao deixemer a o ler a o relento trazer combo cachaca amor Garconete ombro colo precisar nao querer de aquele aperitivo puxe cadeira sentir mesa ai coracao dilacerar puro sofrimento nao querer romance trancalo esquecer,0.3463775541633366,0.0825751573313026,0.0256207441561852,0.3836449238471684,0.0237245755270121,sertanejo,1
113859,Ilê Sol da Bahia,/samir-matos/,eh ie ie canto eleva deixar arrepiar es presente futuro passado ile aiye tao lir ile aiye esquecer eh ie ie brilho espalhar es sol de o bahia trazer liberdade forca alegrio ile Aiye tao lir ile aiye esquecer es Porto seguro curandeiro de o dor histor enchar orgulho em o avenida cor desfila nobreza reza tambor exaltar beleza mostrar bis la la ile la la ile mostrar raca gente sofrir levantar Sacode ta pronto pra ler bis,0.1728246336570007,0.1565539273433386,0.1655822382308537,0.1794113267678765,0.018392232886981,sertanejo,1
113860,Motor do Amor,/samir-matos/,lir lir lir voce sorrir lir lir lir coracao abrir voce passar sintar negocio em o peito dispar acelerar motor de o amor querer provar beijo vir saciar desejo deixar sentir sabor ce olhar ai vejo ganhar vir mansinho de o cheiro abraca ligeiro jeito encantador dai ce em o mao gente entregar paixao,0.0436816826462743,0.0349017916945738,0.8089034936856475,0.0372038009576496,0.0130668050842358,sertanejo,1
113861,Nega do Pelourinho,/samir-matos/,chegar negar de o xero negar sintar pegado negar querer derretar neguinho faco de o jeitinho afim to caidinho ti negar de o pelourinho voce atrair ima ima beijo sair entro em o clima entro em o clima,0.2204005092848092,0.189612168620806,0.0153196121391369,0.1915031981247008,0.0056927987025118,sertanejo,1
113862,O Amor É de Exatas,/samir-matos/,amor nao exata ta enganar gente amar eleva a o quadrado gente sofrer distancia querer ta de o provocamos reacoe tamo apaixonar amor exata preciso amor solucao de o vidro em o Formula existir emocoe amor coracoe quimica bater fisico corpo atrito matematica somar calcular em o amor resultado bonito amor nao exata ta enganar,0.1588846803177146,0.0719098362140356,0.5197963244281703,0.0914441959001122,0.0217499005375428,sertanejo,1
113863,Quando Bate o Tambor,/samir-matos/,bater tambor corpo arrepia sinto magia de o mae africo bater tambor junto melodia pingo em o poesia mae africo alegria nao banal alegria carnaval labutar gente em o pele sente padecer pra feliz feliz bis levar pra canto exaltar bis,0.079688693443313,0.0721564405132084,0.6160122524015597,0.077322155574802,0.0224223833065479,sertanejo,1
113864,Quando Você Passa Por Mim,/samir-matos/,voce passar fingir nao existo nao preciso voce voce ninguem hora pader ti ficro abrigo solidao nao amor to perder juizo voce voce ninguem voce levar voce tristeza nao vigorar peito doer pensar voce hora esquecer saudade ta em o porta esperar voce,0.2025550970807668,0.0752304330468175,0.1112612652359524,0.5073403356596826,0.022102022077888,sertanejo,1
113865,Quintal Com Flor,/samir-matos/,quintal flor amor tao bonito quintal flor infinito em o calor facar abrigo dor curativo tamo junto colar grudar furacao separar namorado tao apaixonar pra amar em esse vida escolher querer vida ficar bonito voce quintal flor amor quintal flor amor,0.0028062503086399,0.001396542805014,0.990504594461526,0.002193463745061,0.0018250411667392,sertanejo,1
113866,Santo Amaro Bate Palma,/samir-matos/,santo amaro bater palma santo amaro bater palma santo amaro bater palma samba em o ponta de o pe samba em o ponta de o pe pro amar filho ilustre pro amar filho ilustre receber axe filho dona cano zezinho mestre poeta cantor leaozinho cade cae cade Cae abrir roda pro santo descer abrir roda pro santo descer cade cae cade cae rei de o mpb rei de o mpb,0.1284614079631863,0.1064088430721312,0.4307882251450787,0.1094447913637848,0.018681653542444,sertanejo,1
113867,Se Pinte Pra Timbalada,/samir-matos/,grito de o Carnaval amor de o batuque de o timbal tambor timbaleiro candeal nago guerreiro de o matagal oke aro vir ca pinte pra timbalada joguar em esse ritmo ficar parar ta vir ca pinte pra timbalada prepar pra voltinha em o gueto mocada alo alo alo voce pintar nao deixar tinta derreter alo alo alo voce nao pintar pintar pintar voce,0.2126805206993592,0.1910006347228771,0.0185858380573329,0.192905722832074,0.0046476662391795,sertanejo,1
113868,Sorriso de Anjo,/samir-matos/,sorriso anjo sorrir pra anjo nao santo pra trazer pra ouvir canto sequei pranto apaixoneir ti voce aparecer nuvem estrela ofuscar beleza dadiva de o cer voce entorpecer luz pureza obra primo de o natureza puro doce mel sorriso anjo sorrir pra anjo nao santo pra trazer pra ouvir canto sequei pranto apaixoneir ti voce esclarecer oceano incerteza afogar tristeza mar levar batel voce protegeu fortaleza em o fraqueza cobrir veu,0.1907091062283141,0.180389805883169,0.0805268457042977,0.1859486546134572,0.0060318474424999,sertanejo,1
113869,Tô Tendo Um Troço,/samir-matos/,sextar galera chamar sai nao falar amor pensar so pra tomar em o bar garconete nu dai cair ficha tar em um inferninho de o menina irma de o vizinho passar zap pra mulher eta to lascado quebrar ferrar de o em o pe ai Deus to troco chamar samu rezar pai,0.2836446933448313,0.1700175808742642,0.0317647123010823,0.1779352948011362,0.0068047823733647,sertanejo,1
113870,Vazou,/samir-matos/,eh lasqueira nao acontecer mandar nude pra nao responder ih sujar serar retar to apuro foto ja vazar to famoso em o Internet culpa de o periguete foto mandar em o de o whatsapp galera de o tamanho de o doutor imaginar ajuda assedio em o trabalho em o crossfit em o museu lasqueira nao acontecer mandar nude pra nao responder ih sujar serar retar to apuro foto Ja vazar imaginar propaganda causar assediar dia agenda estorar to estourar to estourar acontecer vazamento de o danar,0.3058954957872627,0.1653971989639102,0.0160082178772424,0.17820158333634,0.0098668520804492,sertanejo,1
114819,"Damn Right , I've Got The Blues",/buddy-guy/,crer blues de o cabeco a o sapato crer blues de o cabeco a o sapato nao ganhar nao perder parei em o casa de o filha voce so querer telefone parei em o casa de o filha voce so querer telefone voce netinho vir ate porta vovo voce nao ha ninguem casa tome cuidado crer blues de o cabeco a o sapato crer blues de o cabeco a o sapato voce nao ganhar pessoal nao perder ta certo crer blues crer blues crer blues crer blues,0.1883188641164449,0.1365045531652866,0.2594821180682624,0.1439240270061415,0.0096819581813175,sertanejo,1
114820,Prazer No Paraíso,/rory-gallagher/,prazer em o paraiso versao livre i eva perguntar adao senhor certo manho ev cobra enorme atra de o pe maca achar perdida donzela crista ii ev Deus de o cer complicar nome ev diabo tao de o homem nao achar passar fome iii sol sol dou suor trabalho mouro de o alvorecer a o arrebol Deus arrancar couro eva mulher tesouro iv nao aguento perder juizo so eva trazer prazer em o paraiso nao reza paz mulher precisar v trabalhar jejuar falar criador amar procriar ordenar eva pra comecar ja nato azevedo obs versao bullfrog blues,0.2052353315753859,0.1952845104620791,0.0104032495873974,0.1967889796520464,0.002911054616561,sertanejo,1
114821,Entre a Serpente e A Estrela,/ivo-goncalves/,ha brilho faca amor vier ninguem mapa de o alma de o mulher ninguem sair coracao sangrar a o revelar maravilhoso serpente estrela amor de o passado transformar aversao corroem coracao nao existir saudade cortante amor ausente durar diamante cortar ilusao de o gente tocor vida pra frente fingir nao sofrer peito dormente esperar querer nao surpresa futuro trouxer passado volta em um semblante mulher passado volta em um semblante mulher,0.2085676347371188,0.1844696683576329,0.03428168958635,0.2032269987859761,0.0082633508136494,sertanejo,1
114822,Corno Conformado,/ivo-goncalves/,fiquei trair por o amigo ze de o venda em o pescaria mundo ze de o venda compadre amigo tao chatear dis corno Manso tambem ficar bravo viajar parente primo ja to preocupado viajar parente primo ja to preocupado achar nao to to conformado achar nao to to conformado achar nao to to conformado achar nao to to conformado fiquei trair por o amigo ze de o venda em o pescaria mundo ze de o venda compadre amigo tao chatear dis corno Manso tambem ficar bravo viajar parente primo ja to preocupado viajar parente primo ja to preocupado achar nao to to conformado achar nao to to conformado achar nao to to conformado achar nao to to conformado,0.0527057528495787,0.7445152916014195,0.071052424027584,0.0880529465619472,0.0203870779369024,sertanejo,1
114823,A Aurora do Futuro,/ivo-goncalves/,passar esperar dia encontrar viver a o tristeza acabar dia amanhecer a o querer em o abraco esquecer passar esperar passar esperar dia encontrar viver a o tristeza acabar dia amanhecer a o querer em o abraco esquecer passar esperar bis esperar feliz a o amor amor perder recompensar esperar feliz a o amor amor perder recompensar,0.155280220834538,0.1286910949740558,0.222567899501882,0.2398234683088955,0.0298888622783123,sertanejo,1
114824,A Bosta do Capeta,/ivo-goncalves/,ho presidente preste atencao querer dialogar falar de o Mensalao ho presidente investigar mander cadeia roubar petrobra ho presidente solucao seguranca ja chegar ilusao ho presidente digar pra viver em esse pai rouba governo faccoes transformar pai corrupcao ho presidente disposicao transforme pais esteio de o nacao ho presidente grave situacao viver inseguro saude educacao educacao falar em o rodovia informacao morrer gente dia ho presidente votar pra eleger querer retorno nao sofrer ho presidente preste atencao querer dialogar falar de o Mensalao ho presidente investigar mander cadeia roubar petrobra ho presidente solucao seguranca ja chegar ilusao ho presidente digar pra viver em esse pai rouba governo faccoes transformar pai corrupcao ho presidente disposicao transforme pais esteio de o nacao ho presidente grave situacao viver inseguro saude educacao educacao falar em o rodovia informacao morrer gente dia ho presidente votar pra eleger querer retorno nao sofrer,0.2026145514100787,0.1935964301228522,0.0239608000556466,0.1966459348041096,0.0050905506068372,sertanejo,1
